label,text,description_length,word_count,preprocessed_text,Label_encoded
gastroesophageal reflux disease,"Periodically, the tingling in my throat, poor breath, and bad taste in my mouth make it difficult for me to swallow meals.",122,22,periodically tingling throat poor breath bad taste mouth make difficult swallow meal,21
gastroesophageal reflux disease,"I routinely experience heartburn and indigestion, particularly after consuming spicy or fatty foods. When I lean forward or lie down, my chest discomfort becomes worse. My chest hurts a lot as well.",198,32,routinely experience heartburn indigestion particularly consuming spicy fatty food lean forward lie chest discomfort becomes worse chest hurt well,21
gastroesophageal reflux disease,"I don't feel like eating, and swallowing is challenging. Even after little meals, I frequently get this lingering sensation of fullness. My normal symptoms include nausea, heartburn, and tingling in my throat.",209,32,eating swallowing challenging even little meal frequently lingering sensation fullness normal symptom include nausea heartburn tingling throat,21
gastroesophageal reflux disease,"I regularly wake up with a scratchy voice or a sore throat. My throat is constantly irritated, and I have horrible breath. I frequently throw up.",145,26,regularly wake scratchy voice sore throat throat constantly irritated horrible breath frequently throw,21
gastroesophageal reflux disease,"It feels like food or acid is backing up in my throat. My chest discomfort only becomes worse while I'm lying down. After eating, I frequently have heartburn or indigestion and throw up.",186,33,feel food acid backing throat chest discomfort becomes worse lying eating frequently heartburn indigestion throw,21
gastroesophageal reflux disease,"After eating, I frequently feel unwell and throw up the entire meal. I suffer from painful acid reflux and excruciating stomach discomfort all the time.",152,25,eating frequently unwell throw entire meal suffer painful acid reflux excruciating stomach discomfort,21
gastroesophageal reflux disease,"Especially after eating, my throat frequently feels scorching. I occasionally get a bitter or sour aftertaste that makes me feel sick.",134,21,especially eating throat frequently feel scorching occasionally bitter sour aftertaste make sick,21
gastroesophageal reflux disease,"I have heartburn and indigestion. I regularly throw up everything I eat, and swallowing is difficult for me since food gets stuck in my throat. I'm experiencing pain in my upper abdomen.",186,32,heartburn indigestion regularly throw everything eat swallowing difficult food get stuck throat pain upper abdomen,21
gastroesophageal reflux disease,"I have a tendency to burp and belch regularly. I often get chest discomfort that radiates to my arm, jaw, and neck. My chest feels tight and stressed.",150,28,tendency burp belch regularly often chest discomfort radiates arm jaw neck chest feel tight stressed,21
gastroesophageal reflux disease,"I always get a sour taste in my mouth, even when I don't have anything acidic in my stomach. I regularly have the hiccups and a knot in my throat.",146,30,always sour taste mouth even anything acidic stomach regularly hiccup knot throat,21
gastroesophageal reflux disease,"I occasionally have trouble swallowing food because of the tingling in my throat, terrible breath, and bad taste in my mouth.",125,21,occasionally trouble swallowing food tingling throat terrible breath bad taste mouth,21
gastroesophageal reflux disease,"I frequently have indigestion and heartburn, especially after eating spicy or fatty foods. My chest hurts when I lean forward or while I'm lying down. Additionally, my chest hurts a lot.",186,31,frequently indigestion heartburn especially eating spicy fatty food chest hurt lean forward lying chest hurt,21
gastroesophageal reflux disease,I regularly feel sick after eating and puke up the entire meal. I constantly get horrible acid reflux agony and stomach discomfort.,131,22,regularly sick eating puke entire meal constantly horrible acid reflux agony stomach discomfort,21
gastroesophageal reflux disease,"My throat often feels like it's on fire, especially after eating. I occasionally get an aftertaste that is sour or bitter and makes me feel nauseous.",149,26,throat often feel fire especially eating occasionally aftertaste sour bitter make nauseous,21
drug reaction,"I have a metallic taste in my mouth, and also have a sense of change of taste and smell. Sometimes get very unbearable joint pain and muscle pain",145,28,metallic taste mouth sense change taste smell sometimes unbearable joint pain muscle pain,20
drug reaction,"I have headaches and migraines, have been having difficulty sleeping. I have been having muscle twitching and tremors. Sometimes I get lightheaded",146,22,headache migraine difficulty sleeping muscle twitching tremor sometimes lightheaded,20
drug reaction,I have fever and feel very dizzy and lightheaded. My heart is beating very fast and I feel very confused. I am not able to think very clearing and everything feels very foggy,174,33,fever dizzy lightheaded heart beating fast confused able think clearing everything feel foggy,20
drug reaction,I have rashes on my skin and these flake off from time to time. This leaves me prone to infection. My fingers start twitching and sometimes I experience tremors.,161,29,rash skin flake leaf prone infection finger start twitching sometimes experience tremor,20
drug reaction,I feel very nauseous and have chest pain. Recently I have been experiencing chest pain. I feel very uneasy and often sweat profusely,132,23,nauseous chest pain chest pain uneasy often sweat profusely,20
drug reaction,"I have itching all over my body, and rashes in my chest and back. I get flaky skin from time to time and often this leaves marks on my body.",140,30,itching body rash chest back flaky skin often leaf mark body,20
